Border_aug _0_2271.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11934458302763512,0.5370506236243581,0.21927121545610173,0.055368060650525804,0.0,0.0,0.0011249694301785278,0.06784054781120079,1383.268946301925,14.457294832826747,0.34559455137297135,0.004428063816442527,0.06654369854796566,0.724233212218021
Border_aug _0_1744.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22660797260943996,0.4625580826607973,0.1197847884568354,0.01173881144534116,0.002103203717290291,0.0015162631450232331,0.00479334800684764,0.17089752995842505,2953.448024316109,21.168794326241134,0.2296001573564581,0.012021981042303748,0.10964479487100037,0.7465976991824357
Border_aug _0_6201.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10222548300317927,0.35534360479334803,0.18209831254585473,0.09664954756664221,0.029249205184641722,0.0038640254340914647,0.002983614575690878,0.22758620689655173,1463.3843971631204,15.378014184397164,0.34884009992908627,0.04121184696905774,0.2030070121179506,0.8960485332549297
Border_aug _0_1552.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11494252873563218,0.5909513328442162,0.2488628026412326,0.01594521887992174,0.0017119100024455857,0.0,0.0006847640009782342,0.02690144289557349,1273.869807497467,11.883687943262412,0.37506669765759554,0.0070185101353050635,0.08377654883859244,0.27024343302907894
Border_aug _0_5091.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14600146735143066,0.4541452677916361,0.2826118855465884,0.0,0.0,0.000293470286133529,0.006603081438004402,0.1103448275862069,1547.5529888551164,13.968186423505571,0.31200788310928385,0.008648736769492767,0.09299858477145105,0.8109409336107269
Border_aug _0_4562.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3191489361702128,0.42450476889214966,0.11841526045487895,0.0,0.0,0.0,0.0,0.13793103448275862,1600.3726443768996,12.617021276595745,0.45523754683932893,0.01476100656046333,0.12149488285711185,0.8518360748253113
Border_aug _0_25.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19070677427243826,0.5046221570066031,0.1285399853264857,0.09444852042064074,0.009439960870628516,0.0031303497187576425,0.0001467351430667645,0.06896551724137931,2319.043414387032,21.245947315096252,0.22326165107244794,0.002475443172591203,0.049753825708092066,0.5257369420494076
Border_aug _0_4210.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18601124969430177,0.59833700171191,0.10692100758131573,0.0018586451455123501,0.0025434091464905844,0.0008804108584005869,0.0,0.10344827586206896,1531.1380952380948,12.829888551165142,0.34177038610477156,0.008089770614749595,0.08994315212816145,0.8034153755687925
Border_aug _0_5640.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195842504279775,0.6294937637564196,0.11259476644656395,0.0,0.0,0.0040107605771582296,0.002885791146979702,0.05517241379310345,1480.4444275582573,12.837841945288755,0.34267439805721567,0.005186192026229534,0.07201522079553414,0.6417976114987999
Border_aug _0_5697.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12580092932257275,0.405820494008315,0.19554903399364149,0.08853020298361458,0.018782098312545854,0.0,0.0,0.16551724137931034,1757.4920972644377,16.383181357649445,0.282884925642675,0.019552050260273113,0.13982864606464984,0.8452371381690901
Border_aug _0_7269.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0991929567131328,0.30183418928833455,0.283492296404989,0.040890193201271706,0.0194179505991685,0.0,0.0,0.25517241379310346,1457.4293819655522,12.965957446808511,0.3604048712613378,0.052293860202901145,0.22867850839749052,0.9023259831208664
Border_aug _0_2305.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10158963071655662,0.584788456835412,0.20552702372218146,0.03502078747860112,0.006603081438004402,0.003619466862313524,0.0007825874296894106,0.06206896551724138,1323.3775582573458,12.718085106382977,0.3393367824262588,0.004279820801113564,0.06542033935339654,0.7050763844505784
Border_aug _0_4984.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20523355343604793,0.38327219369038884,0.15847395451210564,0.04739545121056493,0.0194179505991685,0.002347762289068232,0.004548789435069699,0.1793103448275862,1437.314184397163,13.426342451874369,0.34856551184413775,0.024562329534197867,0.156723736345832,0.8908980484194645
Border_aug _0_8614.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37877231596967476,0.4115431645879188,0.02347762289068232,0.0,0.0,0.0,0.0,0.18620689655172415,1766.8737588652484,13.355015197568392,0.39378251417149523,0.02550330076198277,0.15969752897895062,0.8761057192697764
Border_aug _0_4748.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282660797260944,0.5518708730741012,0.06891660552702372,0.0,0.0,0.0013695280019564685,0.0053313768647591095,0.08985081927121545,1661.4367274569404,14.972998986828774,0.2749062757579521,0.005984394134898565,0.07735886591011121,0.7696606828192671
Border_aug _0_4953.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12218146246025924,0.44485204206407436,0.19657617999510882,0.01946686231352409,0.0027879677182685255,0.0003423820004891171,0.0,0.21379310344827587,1363.910385005066,13.641084093211754,0.3585710413514595,0.03702523381466667,0.1924194216150404,0.9014088245975783
Border_aug _0_3026.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18038640254340915,0.4772315969674737,0.2040596722915138,0.019320127170457325,0.0017608217168011738,0.0,0.0,0.11724137931034483,1355.3460486322188,12.692451874366768,0.35399857647008764,0.00983671082738211,0.09918019372527011,0.8423321945340528
Border_aug _0_2338.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722915138175593,0.5594032770848618,0.1789190511127415,0.0031792614331132307,0.0,0.0,0.0,0.18620689655172415,1623.4759371833836,14.39376899696048,0.30615640277298334,0.026460674431233174,0.16266737359173528,0.8700637507382996
Border_aug _0_2310.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048324773783321104,0.14820249449743214,0.2086573734409391,0.2656395206651993,0.1587185130838836,0.11758376131083395,0.034287111763267306,0.018586451455123502,457.1242654508613,12.9968085106383,0.3652581652081267,0.004217118641631997,0.06493934586698573,0.9063440666402661
Border_aug _0_6176.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14106138420151626,0.5266813401809733,0.2078747860112497,0.017950599168500857,0.002983614575690878,0.0,0.0,0.10344827586206896,1469.3981256332327,15.026595744680852,0.3247994734394581,0.007818195559497379,0.08842056072824567,0.8045215843599833
Border_aug _0_5319.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07121545610173637,0.5383712399119589,0.20763022743947177,0.01726583516752262,0.0,0.0,0.0,0.16551724137931034,1374.16641337386,13.550506585612967,0.3164381979520419,0.020954231247350304,0.1447557641247847,0.8747825113830491
Border_aug _0_7095.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22015162631450233,0.4648569332355099,0.1632673025189533,0.021423330887747616,0.008363903154805575,0.008021521154316459,0.0028368794326241137,0.11107850330154072,2283.6005065856134,19.794731509625127,0.2339494533524595,0.004806202773851354,0.06932678251477818,0.7156280880749317
Border_aug _0_5655.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121496698459281,0.35211543164587916,0.2805086818292981,0.011396429444852042,0.0,0.0,0.00019564685742235266,0.2342871117632673,1368.4100810536984,13.67857142857143,0.38177955356473237,0.04371740170340055,0.20908706727916135,0.9055238718531902
Border_aug _0_7056.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22763511861090732,0.5931523599902176,0.09645390070921986,0.0,0.0,0.0008804108584005869,0.0022010271460014674,0.07967718268525312,1737.7104356636278,12.946200607902735,0.33652772768294054,0.005958026790012821,0.07718825551865272,0.7183278148125462
Border_aug _0_9866.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07708486182440695,0.3165566153093666,0.5053069210075813,0.07532404010760577,0.00479334800684764,0.00024455857177794083,0.0,0.020689655172413793,913.170162107396,10.585562310030394,0.35523823358457063,0.003949432798621182,0.06284451287599564,0.4552012320099869
Border_aug _0_1553.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08857911469797017,0.3124480313034972,0.4414282220591832,0.06431890437759843,0.008363903154805575,0.002054292002934703,4.8911714355588165e-05,0.08275862068965517,1280.130141843972,12.25516717325228,0.4104345948818262,0.006332884745870584,0.07957942413633429,0.7719233375770538
Border_aug _0_9655.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17216923453167032,0.458791880655417,0.2470530692100758,0.03193934947419907,0.0003912937148447053,0.0,0.0,0.0896551724137931,1406.518389057751,13.734802431610943,0.30620351382219346,0.00551275625687124,0.07424793772806919,0.7897010876407465
Border_aug _0_6943.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08740523355343605,0.5456590853509415,0.25287356321839083,0.01751039373930056,0.0,0.0,0.0038640254340914647,0.09268769870383957,1310.6486322188448,12.250050658561296,0.3836047227610314,0.007058319706334323,0.0840138066411368,0.8003561066715263
Border_aug _0_3813.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20440205429200292,0.4301296160430423,0.21100513573000734,0.02421129860601614,0.013646368305209098,0.0013695280019564685,0.004597701149425287,0.11063829787234042,1614.2950861195545,16.06580547112462,0.26714714706129894,0.007771789340453247,0.0881577525828174,0.8140812378108337
Border_aug _0_4617.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23296649547566642,0.4722915138175593,0.22259721203228172,0.023868916605527025,0.0,0.0,0.006896551724137931,0.041379310344827586,1338.9164640324218,14.38758865248227,0.26541229705052777,0.002258490313282398,0.04752357639406359,0.6133252941536196
Border_aug _0_8005.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09845928099779898,0.25967229151381754,0.3782831988261189,0.1318170701883101,0.06079726094399609,0.031645879188065544,0.021765712888236734,0.01755930545365615,275.4374873353597,9.793414387031408,0.35578534477552404,0.003519937249081012,0.059329059061146515,0.9342234546659245
Border_aug _0_101.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269356810956224,0.45673758865248226,0.19941305942773294,0.045928099779897286,0.021667889459525556,0.0,0.0005380288579114698,0.006358522866226461,376.05845997973665,7.595440729483284,0.35152730794056175,0.0036880638780334846,0.060729431728227826,0.788588218813941
Border_aug _0_3811.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171142088530203,0.47801418439716314,0.15862068965517243,0.06808510638297872,0.00019564685742235266,0.0028368794326241137,0.0015651748593788213,0.11954022988505747,1559.0138297872345,14.316767983789264,0.33876118286431556,0.009892482721170558,0.09946096078950051,0.8261343823216768
Border_aug _0_3193.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809244314013204,0.10031792614331132,0.1946197114208853,0.33127904133039865,0.19809244314013205,0.12506725360723894,0.02205918317437026,0.00875519686965028,695.1119047619047,17.173910840932116,0.3306879720795356,0.004104727978410317,0.06406815104566634,0.8127008181186874
Border_aug _0_1784.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326730251895329,0.42435803374908293,0.1904133039863047,0.04211298606016141,0.02078747860112497,0.0,0.0006847640009782342,0.08897040841281487,1548.092755825734,13.567325227963526,0.3430448385411935,0.005641975365670638,0.07511308385142124,0.7846845773294404
Border_aug _0_1579.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021716801173881143,0.0735632183908046,0.18322328197603327,0.38503301540719004,0.23536316947909025,0.05590608950843727,0.02660797260943996,0.018586451455123502,331.4489361702128,11.632826747720365,0.31596923545919503,0.002955398395966203,0.054363576004216305,0.9008642026250097
Border_aug _0_1545.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359501100513573,0.10897529958425042,0.3630227439471754,0.2917094644167278,0.13612130105160186,0.02714600146735143,0.026656884323795548,0.010418195157740279,217.87705167173252,8.75871327254306,0.3938218902748434,0.004290537627454784,0.06550219559262715,0.9358584254111834
Border_aug _0_1237.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013255074590364391,0.052042064074345806,0.15700660308143802,0.22856444118366348,0.26412325752017607,0.17432134996331622,0.07693812668134017,0.03374908290535583,939.5828774062817,20.383991894630192,0.28509170454078225,0.0028024872994316186,0.052938523774578555,0.7945395253129177
Border_aug _0_9723.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07287845438982636,0.482660797260944,0.3417950599168501,0.024406945463438495,0.00239667400342382,0.0,0.0,0.07586206896551724,1498.4625126646401,12.822188449848023,0.3568917819052735,0.006378061712084866,0.07986276799663825,0.7016420263645111
Border_aug _0_2676.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1479579359256542,0.45512350207874785,0.3074101247248716,0.0015651748593788213,0.005184641721692345,0.0,0.0,0.08275862068965517,1375.1392603850054,11.747365754812563,0.42103054876672275,0.0062398605888711305,0.0789927882079822,0.773339129104741
Border_aug _0_2138.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41540719002201026,0.4792858889704084,0.06740034238200049,0.0034238200048911714,0.0,0.0,0.0,0.034482758620689655,1569.8294832826741,13.868591691995945,0.284247959628715,0.004107849869991755,0.06409251024879394,0.28476674706298655
Border_aug _0_277.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028368794326241,0.5752506725360724,0.015015896307165566,0.0,0.0,0.0,0.0,0.20689655172413793,1543.9729989868288,12.843819655521783,0.3390731875654891,0.03404212847052206,0.18450509063579265,0.8978457538045953
Border_aug _0_1343.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09342137441917339,0.5589630716556615,0.2073367571533382,0.0040107605771582296,0.003619466862313524,0.0016140865737344094,0.0,0.1310344827586207,1290.2444782168186,12.579229989868283,0.4151904040278152,0.013541680139688282,0.1163687249207805,0.8604509471858126
Border_aug _0_9086.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13812668134018097,0.5193934947419907,0.20772805086818294,0.06011249694301785,0.002152115431645879,0.002445585717779408,0.0010760577158229396,0.06896551724137931,1344.3068895643369,14.657649442755824,0.3040750318628064,0.004313097881373766,0.06567417971603273,0.7430242933523282
Border_aug _0_3018.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0805575935436537,0.5197358767424798,0.2943996087062852,0.025923208608461725,0.0035216434336023477,0.0,0.0018586451455123501,0.0740034238200049,1540.757244174265,13.331509625126648,0.30778725358004316,0.004611640793332573,0.06790906267452507,0.6946613507773118
Border_aug _0_6174.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0958669601369528,0.44617265835167524,0.3293225727561751,0.06524822695035461,0.00719002201027146,0.0010271460014673515,0.0,0.05517241379310345,1294.2502532928065,13.290780141843971,0.31510180153757683,0.00313823628138444,0.056019963239763375,0.6765641484546274
Border_aug _0_4987.png,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15118610907312302,0.5117143555881634,0.1793592565419418,0.017754952311078504,0.002054292002934703,0.0,0.0,0.13793103448275862,1622.6075481256337,13.63004052684904,0.32032219380312515,0.01356343971117948,0.11646218146325218,0.8376995330351571
